duplicate	Sound from both headphones and speakers	Headset not muting speakers
non-duplicate	Unable to load Ubuntu after installing Windows	Is using PepperFlash plugin unsafe because it isnt open source?
duplicate	MySQL fails to start (After upgrade, installation, etc..)	Upgrade MySQL server issue
duplicate	My computer boots to a black screen, what options do I have to fix it?	Ubuntu 12.04 boot to blank screen after upgrading nvidia graphic driver
duplicate	What should I do when Ubuntu freezes?	How do I make my machine stop freezing during startup?
non-duplicate	How can I filter "dpkg --get-selections" to just packages available in repositories?	No Sound or Devices in PulseAudio
duplicate	My computer boots to a black screen, what options do I have to fix it?	Live DVD's will not boot
non-duplicate	Intel Corporation Ethernet Connection does not start properly	Highest version of ubuntu for Sun Fire V100 (UltraSPARC-IIe 648MHz)
non-duplicate	Evolution displays wrong date	How do I override an MTU provided by DHCP?
non-duplicate	Change account in Ubuntu One?	Screen is blank after installing unless I boot with the monitor unplugged
duplicate	How do I resolve unmet dependencies?	Netflix desktop install trouble "some packages could not be installed"
non-duplicate	Internal error message pops up after each time system is rebooted	Thumbnails in nautilus in Ubuntu 13.10
duplicate	Can I set the power indicator to show battery percentage instead of time remaining?	Is there a tweak to show a percentage in the battery icon?
duplicate	How do I install BCM43142 wireless drivers for Dell Vostro 3460/3560?	Lost Wi-Fi after Ubuntu 12.10 (Precise Pangolin) upgrade
non-duplicate	Installing the Ubuntu Server in Ubuntu	External HDD not automounting at startup with udisksctl
duplicate	How can I fix a 404 Error when updating packages?	Unable to update by sudo apt-get update in the terminal
non-duplicate	How to completely install wine	How can I change proxy settings (username, password) in Ubuntu One 3.0.2b on Windows7
duplicate	DNS on static IP address	Static IP in Ubuntu 13.04
non-duplicate	unable to mount linux partition with live CD	[SOLVED]Problem Notify Popup only display blue bar On Ubuntu 14.04
non-duplicate	how to remove ubuntu without keyboard, mouse, and cd drive	installing ubuntu touch on LG 4x hd
non-duplicate	Can you run Linux Mint in a virtual box on Linux Mint?	How do I install the latest development libraries of FFmpeg in my ubuntu?
non-duplicate	How to update Ubuntu on a dual boot system without internet connection?	How to adjust maximum Output Volume
non-duplicate	Scripts for hybrid graphics discreete card disable on startup	How enable Unity again?
non-duplicate	How to speed up compilation of Ubuntu apps (make, cmake, gcc)	Flash player does not work probably with Arabic language
duplicate	lost HDD Space after reinstalling ubuntu	500 GB Hard disk showing only 465 GB after installing ubuntu 13.04 alongside windows 7 and then formatting the whole drive
duplicate	How can I stop being prompted to unlock the 'default' keyring on boot?	Chrome asks for password to unlock keyring on startup
duplicate	Can I install extra drivers via the command prompt?	How to install the NVIDA drivers through text mode?
non-duplicate	Can not access files in any folder on Samsung Galaxy SII	Ubuntu 12.04 Dark Screen all the times (not just during installation)
non-duplicate	Trouble installing Ubuntu 14.04	The terminalrc in Ubuntu
non-duplicate	ubuntu 13.04 rfreeze on any video	How to install ubuntu over fedora 15 wihtout having tons of options in the Loader?
non-duplicate	Why am I unable to ping the same interface after configuring an IPv6 address	Asus x550L problems with Ubuntu 13.10
duplicate	"An upgrade from 'precise' to 'oneiric' is not unsupported with this tool" error while upgrading	An upgrade from 'precise' to 'oneiric' is not supported with this tool
duplicate	I have permanent connections to Canonical servers, what are they for and how can I turn them off?	What are these programs and why are they connecting to the Internet at startup?
duplicate	"SIOCSIFFLAGS: Operation not possible due to RF-kill"?	No WiFi, Ubuntu 13.04 64 bit, notebook Asus X75VD
non-duplicate	Opening the file browser from terminal	KDE behaviour without using Kubuntu?
duplicate	The video lens in unity is not showing up	Video lens missing after upgrade to 12.04
non-duplicate	How do I create a movie DVD?	How do I get a live-USB to use a partition for persistence?
non-duplicate	Does using Screenlets affect battery life on a notebook?	Ubuntu and Xubuntu Too big for 1 CD, can you put it on 2 CDs?? How do you do that.
non-duplicate	User permissions messed up after updating to 13.10	How to exclude multiple directories with rsync?
duplicate	Why does Ubuntu only show 3GB of RAM?	Ubuntu not displaying full 4GB memory on 64bit installation!
duplicate	Unable to mount Windows (NTFS) filesystem due to hibernation	Can't open windows, and I get this error message when I try to access the partition from Ubuntu
duplicate	My computer boots to a black screen, what options do I have to fix it?	Why does Ubuntu occasionally  not start?
duplicate	Dash search gives no result	Dash not finding anything apart from Music titles in 12.04
duplicate	How do I get ATI Mobility Radeon HD 5450 + Integrated Intel HD to work?	Getting ATI Driver To Work?
non-duplicate	How to use android 2.1 phone as remote audio receiver?	How do I make a sudo command start at start-up with a 1 minute delay?
duplicate	How do I get a Canon MG, MP and MX series USB printer working?	Does anyone know how to install drivers for Canon MG3200 from web?
non-duplicate	initramfs prompt "mount: can't read etc/fstab" after grub rescue	No wubildr, No spaceleft, Boot Error and A previous installation was detected in D:\ubuntu. Please uninstall that before continuing
non-duplicate	Ubuntu VPS > PPTP error 806 and 619	Unable to Integrate Facebook in Ubuntu 12.10
non-duplicate	Memory card does not mount	Running KDE on Ubuntu release 14.04
non-duplicate	Dell Mini 10: Poor audio streaming	install jdk6 on ubuntu 12.04, can use it in root user but can't in normal user
duplicate	Installing Ubuntu on a Pre-Installed Windows 8 (64-bit) System (UEFI Supported)	Ubuntu 12.04 Installer doesn't recognize other OS
non-duplicate	Any way to revert the behavior of typing in Files?	What causes “pam_unix … conversation failed” in auth.log
duplicate	Uninstall metasploit problem	How can I uninstall metasploit?
duplicate	How can I enable Chrome/Chromium Unity integration?	Ubuntu 12.04 Chrome
non-duplicate	LXC container no outgoing traffic with bridged network and public IP address	How should I set up a FQDN and Intranet Sandbox 12.10 Server that won't be public
non-duplicate	Delete extra toolbar on top of the screen in GNOME fallback mode?	Error when trying to run an app with sudo or gksudo
duplicate	Desktop does not show when I installed nvidia drivers!	How to install NVIDIA driver in ubuntu 12.10?
non-duplicate	How to fix Duplicate sources.list entry in ubuntu server?	How to share folder from Host to Guest Lubuntu in Vbox?
duplicate	How to set up a mail server correctly?	mail server to receive and send mail from internet
duplicate	How to install Wine	Wine error with no words
duplicate	How can I run "grub-customizer" on Ubuntu 12:04	How do I solve Grub 1.99 default timeout error?
non-duplicate	Unable to create Live usb pen	Ubuntu boot problem new install 13.10X64
duplicate	My computer boots to a black screen, what options do I have to fix it?	My computer stops working after I choose install ubuntu 13.04
non-duplicate	Amount of Space required for Ubuntu	How do I "log" the M most recent images from a webcam using the command-line?
non-duplicate	Speed up local network (not internet)	How to make unity launcher apps not bundle together when you have lots of them or to speed up the bar when scrolling down to apps?
duplicate	How do I set the panel whitelist back to the default?	How do I undo the unity panel whitelist?
non-duplicate	Wireless not working with BCM4311	lockdir.exe open in linux
non-duplicate	Backup with Déjà Dup failing	How to revert ubuntu updates and installs to specific time?
non-duplicate	Signatures Invalid and Problem with MergeList error	Cannot resize Ubuntu disk using wubi-resize (Installed from Wubi)
duplicate	How to avoid using sudo when working in /var/www?	how to log in as root in Xubuntu 12.04
duplicate	How to configure Ubuntu as an LDAP client?	Configuration of LDAP client on 12.04
non-duplicate	Can i exclude certain repositories from apt-get upgrade?	How do I get around OS checks in wine?
duplicate	Video editing software options?	A good video editor/creation tool
duplicate	Is there a keyboard shortcut to toggle Tree view / Places View?	How can I toggle between Tree View and Places in Nautilus?
duplicate	How do I disable the Unity keyboard shortcut overlay?	How do I disable the keyboard shortcut overlay in Ubuntu 12.10?
duplicate	Where should people give feedback on Ubuntu?	How to iconize all windows for current application, Unity
duplicate	My computer boots to a black screen, what options do I have to fix it?	Ubuntu 12.04 black screen after upgrade
non-duplicate	How can I get Ubuntu 12.04 to act and feel like Ubuntu 10.04?	How can I provide a security for users access the files in Samba?
duplicate	How to install utorrent step by step?	How to install utorrent 3.3 in ubuntu 13.10?
non-duplicate	How do I change the Unity icon color background?	How to use Wine?
duplicate	Ubuntu One Sync for multiple folders in Windows, not just the Ubuntu One folder	How can I move the Ubuntu One folder to another partition on Windows?
non-duplicate	Resize hard drive partition to make more space for /var	Tiling windows horizontally and vertically under Lubuntu (LXDE/Openbox)?
non-duplicate	SSH vs SMB vs NFS for GUI file transfer	How to blend in gnome-panel?
duplicate	Does the Nexus 7 version of Ubuntu support the same software as the desktop version?	What Ubuntu applications run on the Nexus 7?
non-duplicate	How to install Radeon X600 driver 	Speakers don't work unless I plug the headphones in
duplicate	How can I repair grub? (How to get Ubuntu back after installing Windows?)	windows updated, grub menu is gone
non-duplicate	Stream and Control Music from Ubuntu to Android	Why are my user accounts missing from login screen after upgrade to 14.04 from 12.04 ?
non-duplicate	Ubuntu for Lenovo E531	Can I downgrade 12.10 back to 12.04?
duplicate	Can I make links to email addresses open Gmail instead of Evolution?	How can I make a webmail be my default email client?
non-duplicate	will a 6GB of RAM will be fine and efficiant to run in 32-bit Ubuntu?	Installing nux for unity development
